events,time,date,date-time,reset,rtc_reset,device_id,stream,
18300,11:07 PM,04-21-2026,04-21-2026 23:07:12,0,0,eGFP3,WHEEL,
18301,11:07 PM,04-21-2026,04-21-2026 23:07:13,0,0,eGFP3,WHEEL,
18302,11:07 PM,04-21-2026,04-21-2026 23:07:13,0,0,eGFP3,WHEEL,
18303,11:07 PM,04-21-2026,04-21-2026 23:07:14,0,0,eGFP3,WHEEL,
18304,11:07 PM,04-21-2026,04-21-2026 23:07:15,0,0,eGFP3,WHEEL,
18305,11:07 PM,04-21-2026,04-21-2026 23:07:16,0,0,eGFP3,WHEEL,
18306,11:07 PM,04-21-2026,04-21-2026 23:07:16,0,0,eGFP3,WHEEL,
18307,11:07 PM,04-21-2026,04-21-2026 23:07:17,0,0,eGFP3,WHEEL,
18308,11:07 PM,04-21-2026,04-21-2026 23:07:18,0,0,eGFP3,WHEEL,
18309,11:07 PM,04-21-2026,04-21-2026 23:07:19,0,0,eGFP3,WHEEL,
18310,11:07 PM,04-21-2026,04-21-2026 23:07:20,0,0,eGFP3,WHEEL,
18311,11:07 PM,04-21-2026,04-21-2026 23:07:20,0,0,eGFP3,WHEEL,
18312,11:07 PM,04-21-2026,04-21-2026 23:07:21,0,0,eGFP3,WHEEL,
18313,11:07 PM,04-21-2026,04-21-2026 23:07:22,0,0,eGFP3,WHEEL,
18314,11:07 PM,04-21-2026,04-21-2026 23:07:23,0,0,eGFP3,WHEEL,
18315,11:07 PM,04-21-2026,04-21-2026 23:07:23,0,0,eGFP3,WHEEL,
18316,11:07 PM,04-21-2026,04-21-2026 23:07:25,0,0,eGFP3,WHEEL,
18317,11:07 PM,04-21-2026,04-21-2026 23:07:26,0,0,eGFP3,WHEEL,
18318,11:07 PM,04-21-2026,04-21-2026 23:07:27,0,0,eGFP3,WHEEL,
18319,11:07 PM,04-21-2026,04-21-2026 23:07:28,0,0,eGFP3,WHEEL,
18320,11:07 PM,04-21-2026,04-21-2026 23:07:28,0,0,eGFP3,WHEEL,
18321,11:07 PM,04-21-2026,04-21-2026 23:07:29,0,0,eGFP3,WHEEL,
18322,11:07 PM,04-21-2026,04-21-2026 23:07:32,0,0,eGFP3,WHEEL,
18323,11:07 PM,04-21-2026,04-21-2026 23:07:33,0,0,eGFP3,WHEEL,
18324,11:07 PM,04-21-2026,04-21-2026 23:07:33,0,0,eGFP3,WHEEL,
18325,11:07 PM,04-21-2026,04-21-2026 23:07:34,0,0,eGFP3,WHEEL,
18326,11:07 PM,04-21-2026,04-21-2026 23:07:35,0,0,eGFP3,WHEEL,
18327,11:07 PM,04-21-2026,04-21-2026 23:07:36,0,0,eGFP3,WHEEL,
18328,11:07 PM,04-21-2026,04-21-2026 23:07:36,0,0,eGFP3,WHEEL,
18329,11:07 PM,04-21-2026,04-21-2026 23:07:37,0,0,eGFP3,WHEEL,
18330,11:07 PM,04-21-2026,04-21-2026 23:07:38,0,0,eGFP3,WHEEL,
18331,11:07 PM,04-21-2026,04-21-2026 23:07:39,0,0,eGFP3,WHEEL,
18332,11:07 PM,04-21-2026,04-21-2026 23:07:40,0,0,eGFP3,WHEEL,
18333,11:07 PM,04-21-2026,04-21-2026 23:07:41,0,0,eGFP3,WHEEL,
18334,11:07 PM,04-21-2026,04-21-2026 23:07:41,0,0,eGFP3,WHEEL,
18335,11:07 PM,04-21-2026,04-21-2026 23:07:42,0,0,eGFP3,WHEEL,
18336,11:07 PM,04-21-2026,04-21-2026 23:07:42,0,0,eGFP3,WHEEL,
18337,11:07 PM,04-21-2026,04-21-2026 23:07:44,0,0,eGFP3,WHEEL,
18338,11:07 PM,04-21-2026,04-21-2026 23:07:45,0,0,eGFP3,WHEEL,
18339,11:07 PM,04-21-2026,04-21-2026 23:07:46,0,0,eGFP3,WHEEL,
18340,11:07 PM,04-21-2026,04-21-2026 23:07:47,0,0,eGFP3,WHEEL,
18341,11:07 PM,04-21-2026,04-21-2026 23:07:47,0,0,eGFP3,WHEEL,
18342,11:07 PM,04-21-2026,04-21-2026 23:07:48,0,0,eGFP3,WHEEL,
18343,11:07 PM,04-21-2026,04-21-2026 23:07:49,0,0,eGFP3,WHEEL,
18344,11:07 PM,04-21-2026,04-21-2026 23:07:50,0,0,eGFP3,WHEEL,
18345,11:07 PM,04-21-2026,04-21-2026 23:07:51,0,0,eGFP3,WHEEL,
18346,11:07 PM,04-21-2026,04-21-2026 23:07:52,0,0,eGFP3,WHEEL,
18347,11:07 PM,04-21-2026,04-21-2026 23:07:52,0,0,eGFP3,WHEEL,
18348,11:07 PM,04-21-2026,04-21-2026 23:07:53,0,0,eGFP3,WHEEL,
18349,11:07 PM,04-21-2026,04-21-2026 23:07:54,0,0,eGFP3,WHEEL,
18350,11:07 PM,04-21-2026,04-21-2026 23:07:55,0,0,eGFP3,WHEEL,
18351,11:07 PM,04-21-2026,04-21-2026 23:07:56,0,0,eGFP3,WHEEL,
18352,11:07 PM,04-21-2026,04-21-2026 23:07:56,0,0,eGFP3,WHEEL,
18353,11:07 PM,04-21-2026,04-21-2026 23:07:57,0,0,eGFP3,WHEEL,
18354,11:07 PM,04-21-2026,04-21-2026 23:07:58,0,0,eGFP3,WHEEL,
18355,11:07 PM,04-21-2026,04-21-2026 23:07:59,0,0,eGFP3,WHEEL,
18356,11:08 PM,04-21-2026,04-21-2026 23:08:00,0,0,eGFP3,WHEEL,
18357,11:08 PM,04-21-2026,04-21-2026 23:08:01,0,0,eGFP3,WHEEL,
18358,11:08 PM,04-21-2026,04-21-2026 23:08:02,0,0,eGFP3,WHEEL,
18359,11:08 PM,04-21-2026,04-21-2026 23:08:02,0,0,eGFP3,WHEEL,
18360,11:08 PM,04-21-2026,04-21-2026 23:08:03,0,0,eGFP3,WHEEL,
18361,11:08 PM,04-21-2026,04-21-2026 23:08:04,0,0,eGFP3,WHEEL,
18362,11:08 PM,04-21-2026,04-21-2026 23:08:05,0,0,eGFP3,WHEEL,
18363,11:08 PM,04-21-2026,04-21-2026 23:08:06,0,0,eGFP3,WHEEL,
18364,11:08 PM,04-21-2026,04-21-2026 23:08:07,0,0,eGFP3,WHEEL,
18365,11:08 PM,04-21-2026,04-21-2026 23:08:08,0,0,eGFP3,WHEEL,
18366,11:08 PM,04-21-2026,04-21-2026 23:08:09,0,0,eGFP3,WHEEL,
18367,11:08 PM,04-21-2026,04-21-2026 23:08:10,0,0,eGFP3,WHEEL,
18368,11:08 PM,04-21-2026,04-21-2026 23:08:11,0,0,eGFP3,WHEEL,
18369,11:08 PM,04-21-2026,04-21-2026 23:08:11,0,0,eGFP3,WHEEL,
18370,11:08 PM,04-21-2026,04-21-2026 23:08:12,0,0,eGFP3,WHEEL,
18371,11:08 PM,04-21-2026,04-21-2026 23:08:13,0,0,eGFP3,WHEEL,
18372,11:08 PM,04-21-2026,04-21-2026 23:08:13,0,0,eGFP3,WHEEL,
18373,11:08 PM,04-21-2026,04-21-2026 23:08:15,0,0,eGFP3,WHEEL,
18374,11:08 PM,04-21-2026,04-21-2026 23:08:15,0,0,eGFP3,WHEEL,
18375,11:08 PM,04-21-2026,04-21-2026 23:08:16,0,0,eGFP3,WHEEL,
18376,11:08 PM,04-21-2026,04-21-2026 23:08:17,0,0,eGFP3,WHEEL,
18377,11:08 PM,04-21-2026,04-21-2026 23:08:18,0,0,eGFP3,WHEEL,
18378,11:08 PM,04-21-2026,04-21-2026 23:08:18,0,0,eGFP3,WHEEL,
18379,11:08 PM,04-21-2026,04-21-2026 23:08:19,0,0,eGFP3,WHEEL,
18380,11:08 PM,04-21-2026,04-21-2026 23:08:20,0,0,eGFP3,WHEEL,
18381,11:09 PM,04-21-2026,04-21-2026 23:09:50,0,0,eGFP3,WHEEL,
18382,11:09 PM,04-21-2026,04-21-2026 23:09:51,0,0,eGFP3,WHEEL,
18383,11:09 PM,04-21-2026,04-21-2026 23:09:52,0,0,eGFP3,WHEEL,
18384,11:09 PM,04-21-2026,04-21-2026 23:09:53,0,0,eGFP3,WHEEL,
18385,11:09 PM,04-21-2026,04-21-2026 23:09:54,0,0,eGFP3,WHEEL,
18386,11:09 PM,04-21-2026,04-21-2026 23:09:56,0,0,eGFP3,WHEEL,
18387,11:09 PM,04-21-2026,04-21-2026 23:09:56,0,0,eGFP3,WHEEL,
18388,11:09 PM,04-21-2026,04-21-2026 23:09:58,0,0,eGFP3,WHEEL,
18389,11:09 PM,04-21-2026,04-21-2026 23:09:59,0,0,eGFP3,WHEEL,
18390,11:10 PM,04-21-2026,04-21-2026 23:10:01,0,0,eGFP3,WHEEL,
18391,11:10 PM,04-21-2026,04-21-2026 23:10:02,0,0,eGFP3,WHEEL,
18392,11:10 PM,04-21-2026,04-21-2026 23:10:03,0,0,eGFP3,WHEEL,
18393,11:10 PM,04-21-2026,04-21-2026 23:10:04,0,0,eGFP3,WHEEL,
18394,11:10 PM,04-21-2026,04-21-2026 23:10:05,0,0,eGFP3,WHEEL,
18395,11:10 PM,04-21-2026,04-21-2026 23:10:05,0,0,eGFP3,WHEEL,
18396,11:10 PM,04-21-2026,04-21-2026 23:10:06,0,0,eGFP3,WHEEL,
18397,11:10 PM,04-21-2026,04-21-2026 23:10:09,0,0,eGFP3,WHEEL,
18398,11:10 PM,04-21-2026,04-21-2026 23:10:10,0,0,eGFP3,WHEEL,
18399,11:10 PM,04-21-2026,04-21-2026 23:10:11,0,0,eGFP3,WHEEL,
18400,11:10 PM,04-21-2026,04-21-2026 23:10:12,0,0,eGFP3,WHEEL,
18401,11:10 PM,04-21-2026,04-21-2026 23:10:13,0,0,eGFP3,WHEEL,
18402,11:10 PM,04-21-2026,04-21-2026 23:10:14,0,0,eGFP3,WHEEL,
18403,11:10 PM,04-21-2026,04-21-2026 23:10:14,0,0,eGFP3,WHEEL,
18404,11:10 PM,04-21-2026,04-21-2026 23:10:15,0,0,eGFP3,WHEEL,
18405,11:10 PM,04-21-2026,04-21-2026 23:10:16,0,0,eGFP3,WHEEL,
18406,11:10 PM,04-21-2026,04-21-2026 23:10:16,0,0,eGFP3,WHEEL,
18407,11:10 PM,04-21-2026,04-21-2026 23:10:17,0,0,eGFP3,WHEEL,
18408,11:10 PM,04-21-2026,04-21-2026 23:10:18,0,0,eGFP3,WHEEL,
18409,11:10 PM,04-21-2026,04-21-2026 23:10:18,0,0,eGFP3,WHEEL,
18410,11:10 PM,04-21-2026,04-21-2026 23:10:22,0,0,eGFP3,WHEEL,
18411,11:10 PM,04-21-2026,04-21-2026 23:10:23,0,0,eGFP3,WHEEL,
18412,11:10 PM,04-21-2026,04-21-2026 23:10:24,0,0,eGFP3,WHEEL,
18413,11:10 PM,04-21-2026,04-21-2026 23:10:25,0,0,eGFP3,WHEEL,
18414,11:10 PM,04-21-2026,04-21-2026 23:10:25,0,0,eGFP3,WHEEL,
18415,11:10 PM,04-21-2026,04-21-2026 23:10:26,0,0,eGFP3,WHEEL,
18416,11:10 PM,04-21-2026,04-21-2026 23:10:27,0,0,eGFP3,WHEEL,
18417,11:10 PM,04-21-2026,04-21-2026 23:10:28,0,0,eGFP3,WHEEL,
18418,11:10 PM,04-21-2026,04-21-2026 23:10:28,0,0,eGFP3,WHEEL,
18419,11:10 PM,04-21-2026,04-21-2026 23:10:29,0,0,eGFP3,WHEEL,
18420,11:10 PM,04-21-2026,04-21-2026 23:10:30,0,0,eGFP3,WHEEL,
18421,11:10 PM,04-21-2026,04-21-2026 23:10:30,0,0,eGFP3,WHEEL,
18422,11:10 PM,04-21-2026,04-21-2026 23:10:31,0,0,eGFP3,WHEEL,
18423,11:10 PM,04-21-2026,04-21-2026 23:10:32,0,0,eGFP3,WHEEL,
18424,11:10 PM,04-21-2026,04-21-2026 23:10:33,0,0,eGFP3,WHEEL,
18425,11:10 PM,04-21-2026,04-21-2026 23:10:33,0,0,eGFP3,WHEEL,
18426,11:10 PM,04-21-2026,04-21-2026 23:10:34,0,0,eGFP3,WHEEL,
18427,11:10 PM,04-21-2026,04-21-2026 23:10:35,0,0,eGFP3,WHEEL,
18428,11:10 PM,04-21-2026,04-21-2026 23:10:36,0,0,eGFP3,WHEEL,
18429,11:10 PM,04-21-2026,04-21-2026 23:10:37,0,0,eGFP3,WHEEL,
18430,11:10 PM,04-21-2026,04-21-2026 23:10:37,0,0,eGFP3,WHEEL,
18431,11:10 PM,04-21-2026,04-21-2026 23:10:38,0,0,eGFP3,WHEEL,
18432,11:10 PM,04-21-2026,04-21-2026 23:10:39,0,0,eGFP3,WHEEL,
18433,11:10 PM,04-21-2026,04-21-2026 23:10:40,0,0,eGFP3,WHEEL,
18434,11:10 PM,04-21-2026,04-21-2026 23:10:40,0,0,eGFP3,WHEEL,
18435,11:10 PM,04-21-2026,04-21-2026 23:10:41,0,0,eGFP3,WHEEL,
18436,11:10 PM,04-21-2026,04-21-2026 23:10:42,0,0,eGFP3,WHEEL,
18437,11:10 PM,04-21-2026,04-21-2026 23:10:43,0,0,eGFP3,WHEEL,
18438,11:10 PM,04-21-2026,04-21-2026 23:10:43,0,0,eGFP3,WHEEL,
18439,11:10 PM,04-21-2026,04-21-2026 23:10:44,0,0,eGFP3,WHEEL,
18440,11:10 PM,04-21-2026,04-21-2026 23:10:45,0,0,eGFP3,WHEEL,
18441,11:10 PM,04-21-2026,04-21-2026 23:10:46,0,0,eGFP3,WHEEL,
18442,11:10 PM,04-21-2026,04-21-2026 23:10:47,0,0,eGFP3,WHEEL,
18443,11:10 PM,04-21-2026,04-21-2026 23:10:47,0,0,eGFP3,WHEEL,
18444,11:10 PM,04-21-2026,04-21-2026 23:10:48,0,0,eGFP3,WHEEL,
18445,11:10 PM,04-21-2026,04-21-2026 23:10:49,0,0,eGFP3,WHEEL,
18446,11:10 PM,04-21-2026,04-21-2026 23:10:50,0,0,eGFP3,WHEEL,
18447,11:10 PM,04-21-2026,04-21-2026 23:10:50,0,0,eGFP3,WHEEL,
18448,11:10 PM,04-21-2026,04-21-2026 23:10:51,0,0,eGFP3,WHEEL,
18449,11:10 PM,04-21-2026,04-21-2026 23:10:52,0,0,eGFP3,WHEEL,
18450,11:10 PM,04-21-2026,04-21-2026 23:10:52,0,0,eGFP3,WHEEL,
18451,11:10 PM,04-21-2026,04-21-2026 23:10:53,0,0,eGFP3,WHEEL,
18452,11:10 PM,04-21-2026,04-21-2026 23:10:54,0,0,eGFP3,WHEEL,
18453,11:10 PM,04-21-2026,04-21-2026 23:10:55,0,0,eGFP3,WHEEL,
18454,11:10 PM,04-21-2026,04-21-2026 23:10:56,0,0,eGFP3,WHEEL,
18455,11:10 PM,04-21-2026,04-21-2026 23:10:56,0,0,eGFP3,WHEEL,
18456,11:10 PM,04-21-2026,04-21-2026 23:10:57,0,0,eGFP3,WHEEL,
18457,11:10 PM,04-21-2026,04-21-2026 23:10:57,0,0,eGFP3,WHEEL,
18458,11:10 PM,04-21-2026,04-21-2026 23:10:58,0,0,eGFP3,WHEEL,
18459,11:10 PM,04-21-2026,04-21-2026 23:10:59,0,0,eGFP3,WHEEL,
18460,11:11 PM,04-21-2026,04-21-2026 23:11:00,0,0,eGFP3,WHEEL,
18461,11:11 PM,04-21-2026,04-21-2026 23:11:01,0,0,eGFP3,WHEEL,
18462,11:11 PM,04-21-2026,04-21-2026 23:11:02,0,0,eGFP3,WHEEL,
18463,11:11 PM,04-21-2026,04-21-2026 23:11:02,0,0,eGFP3,WHEEL,
18464,11:11 PM,04-21-2026,04-21-2026 23:11:03,0,0,eGFP3,WHEEL,
18465,11:11 PM,04-21-2026,04-21-2026 23:11:04,0,0,eGFP3,WHEEL,
18466,11:11 PM,04-21-2026,04-21-2026 23:11:05,0,0,eGFP3,WHEEL,
18467,11:11 PM,04-21-2026,04-21-2026 23:11:06,0,0,eGFP3,WHEEL,
18468,11:11 PM,04-21-2026,04-21-2026 23:11:07,0,0,eGFP3,WHEEL,
18469,11:11 PM,04-21-2026,04-21-2026 23:11:07,0,0,eGFP3,WHEEL,
18470,11:11 PM,04-21-2026,04-21-2026 23:11:08,0,0,eGFP3,WHEEL,
18471,11:11 PM,04-21-2026,04-21-2026 23:11:09,0,0,eGFP3,WHEEL,
18472,11:11 PM,04-21-2026,04-21-2026 23:11:10,0,0,eGFP3,WHEEL,
18473,11:11 PM,04-21-2026,04-21-2026 23:11:10,0,0,eGFP3,WHEEL,
18474,11:11 PM,04-21-2026,04-21-2026 23:11:11,0,0,eGFP3,WHEEL,
18475,11:11 PM,04-21-2026,04-21-2026 23:11:12,0,0,eGFP3,WHEEL,
18476,11:11 PM,04-21-2026,04-21-2026 23:11:13,0,0,eGFP3,WHEEL,
18477,11:11 PM,04-21-2026,04-21-2026 23:11:14,0,0,eGFP3,WHEEL,
18478,11:11 PM,04-21-2026,04-21-2026 23:11:15,0,0,eGFP3,WHEEL,
18479,11:11 PM,04-21-2026,04-21-2026 23:11:16,0,0,eGFP3,WHEEL,
18480,11:11 PM,04-21-2026,04-21-2026 23:11:17,0,0,eGFP3,WHEEL,
18481,11:11 PM,04-21-2026,04-21-2026 23:11:18,0,0,eGFP3,WHEEL,
18482,11:11 PM,04-21-2026,04-21-2026 23:11:18,0,0,eGFP3,WHEEL,
18483,11:11 PM,04-21-2026,04-21-2026 23:11:19,0,0,eGFP3,WHEEL,
18484,11:11 PM,04-21-2026,04-21-2026 23:11:20,0,0,eGFP3,WHEEL,
18485,11:11 PM,04-21-2026,04-21-2026 23:11:20,0,0,eGFP3,WHEEL,
18486,11:11 PM,04-21-2026,04-21-2026 23:11:22,0,0,eGFP3,WHEEL,
18487,11:11 PM,04-21-2026,04-21-2026 23:11:23,0,0,eGFP3,WHEEL,
18488,11:11 PM,04-21-2026,04-21-2026 23:11:23,0,0,eGFP3,WHEEL,
18489,11:11 PM,04-21-2026,04-21-2026 23:11:24,0,0,eGFP3,WHEEL,
18490,11:11 PM,04-21-2026,04-21-2026 23:11:25,0,0,eGFP3,WHEEL,
18491,11:11 PM,04-21-2026,04-21-2026 23:11:25,0,0,eGFP3,WHEEL,
18492,11:11 PM,04-21-2026,04-21-2026 23:11:26,0,0,eGFP3,WHEEL,
18493,11:11 PM,04-21-2026,04-21-2026 23:11:27,0,0,eGFP3,WHEEL,
18494,11:11 PM,04-21-2026,04-21-2026 23:11:28,0,0,eGFP3,WHEEL,
18495,11:11 PM,04-21-2026,04-21-2026 23:11:29,0,0,eGFP3,WHEEL,
18496,11:11 PM,04-21-2026,04-21-2026 23:11:30,0,0,eGFP3,WHEEL,
18497,11:11 PM,04-21-2026,04-21-2026 23:11:31,0,0,eGFP3,WHEEL,
18498,11:11 PM,04-21-2026,04-21-2026 23:11:31,0,0,eGFP3,WHEEL,
18499,11:11 PM,04-21-2026,04-21-2026 23:11:33,0,0,eGFP3,WHEEL,
18500,11:11 PM,04-21-2026,04-21-2026 23:11:35,0,0,eGFP3,WHEEL,
18501,11:11 PM,04-21-2026,04-21-2026 23:11:35,0,0,eGFP3,WHEEL,
18502,11:11 PM,04-21-2026,04-21-2026 23:11:36,0,0,eGFP3,WHEEL,
18503,11:11 PM,04-21-2026,04-21-2026 23:11:37,0,0,eGFP3,WHEEL,
18504,11:11 PM,04-21-2026,04-21-2026 23:11:38,0,0,eGFP3,WHEEL,
18505,11:11 PM,04-21-2026,04-21-2026 23:11:39,0,0,eGFP3,WHEEL,
18506,11:11 PM,04-21-2026,04-21-2026 23:11:41,0,0,eGFP3,WHEEL,
18507,11:11 PM,04-21-2026,04-21-2026 23:11:43,0,0,eGFP3,WHEEL,
18508,11:11 PM,04-21-2026,04-21-2026 23:11:44,0,0,eGFP3,WHEEL,
18509,11:11 PM,04-21-2026,04-21-2026 23:11:44,0,0,eGFP3,WHEEL,
18510,11:11 PM,04-21-2026,04-21-2026 23:11:45,0,0,eGFP3,WHEEL,
18511,11:11 PM,04-21-2026,04-21-2026 23:11:46,0,0,eGFP3,WHEEL,
18512,11:11 PM,04-21-2026,04-21-2026 23:11:47,0,0,eGFP3,WHEEL,
18513,11:11 PM,04-21-2026,04-21-2026 23:11:47,0,0,eGFP3,WHEEL,
18514,11:11 PM,04-21-2026,04-21-2026 23:11:48,0,0,eGFP3,WHEEL,
18515,11:11 PM,04-21-2026,04-21-2026 23:11:49,0,0,eGFP3,WHEEL,
18516,11:18 PM,04-21-2026,04-21-2026 23:18:37,0,0,eGFP3,WHEEL,
18517,11:19 PM,04-21-2026,04-21-2026 23:19:00,0,0,eGFP3,WHEEL,
18518,11:19 PM,04-21-2026,04-21-2026 23:19:01,0,0,eGFP3,WHEEL,
18519,11:19 PM,04-21-2026,04-21-2026 23:19:03,0,0,eGFP3,WHEEL,
18520,11:19 PM,04-21-2026,04-21-2026 23:19:04,0,0,eGFP3,WHEEL,
18521,11:19 PM,04-21-2026,04-21-2026 23:19:05,0,0,eGFP3,WHEEL,
18522,11:19 PM,04-21-2026,04-21-2026 23:19:07,0,0,eGFP3,WHEEL,
18523,11:19 PM,04-21-2026,04-21-2026 23:19:08,0,0,eGFP3,WHEEL,
18524,11:19 PM,04-21-2026,04-21-2026 23:19:08,0,0,eGFP3,WHEEL,
18525,11:19 PM,04-21-2026,04-21-2026 23:19:09,0,0,eGFP3,WHEEL,
18526,11:19 PM,04-21-2026,04-21-2026 23:19:10,0,0,eGFP3,WHEEL,
18527,11:19 PM,04-21-2026,04-21-2026 23:19:12,0,0,eGFP3,WHEEL,
18528,11:19 PM,04-21-2026,04-21-2026 23:19:13,0,0,eGFP3,WHEEL,
18529,11:19 PM,04-21-2026,04-21-2026 23:19:14,0,0,eGFP3,WHEEL,
18530,11:19 PM,04-21-2026,04-21-2026 23:19:14,0,0,eGFP3,WHEEL,
18531,11:19 PM,04-21-2026,04-21-2026 23:19:15,0,0,eGFP3,WHEEL,
18532,11:19 PM,04-21-2026,04-21-2026 23:19:16,0,0,eGFP3,WHEEL,
18533,11:19 PM,04-21-2026,04-21-2026 23:19:17,0,0,eGFP3,WHEEL,
18534,11:19 PM,04-21-2026,04-21-2026 23:19:18,0,0,eGFP3,WHEEL,
18535,11:19 PM,04-21-2026,04-21-2026 23:19:19,0,0,eGFP3,WHEEL,
18536,11:19 PM,04-21-2026,04-21-2026 23:19:20,0,0,eGFP3,WHEEL,
18537,11:19 PM,04-21-2026,04-21-2026 23:19:21,0,0,eGFP3,WHEEL,
18538,11:19 PM,04-21-2026,04-21-2026 23:19:22,0,0,eGFP3,WHEEL,
18539,11:19 PM,04-21-2026,04-21-2026 23:19:23,0,0,eGFP3,WHEEL,
18540,11:19 PM,04-21-2026,04-21-2026 23:19:24,0,0,eGFP3,WHEEL,
18541,11:19 PM,04-21-2026,04-21-2026 23:19:25,0,0,eGFP3,WHEEL,
18542,11:19 PM,04-21-2026,04-21-2026 23:19:26,0,0,eGFP3,WHEEL,
18543,11:19 PM,04-21-2026,04-21-2026 23:19:27,0,0,eGFP3,WHEEL,
18544,11:19 PM,04-21-2026,04-21-2026 23:19:28,0,0,eGFP3,WHEEL,
18545,11:19 PM,04-21-2026,04-21-2026 23:19:29,0,0,eGFP3,WHEEL,
18546,11:19 PM,04-21-2026,04-21-2026 23:19:30,0,0,eGFP3,WHEEL,
18547,11:19 PM,04-21-2026,04-21-2026 23:19:31,0,0,eGFP3,WHEEL,
18548,11:19 PM,04-21-2026,04-21-2026 23:19:32,0,0,eGFP3,WHEEL,
18549,11:19 PM,04-21-2026,04-21-2026 23:19:33,0,0,eGFP3,WHEEL,
18550,11:19 PM,04-21-2026,04-21-2026 23:19:34,0,0,eGFP3,WHEEL,
18551,11:19 PM,04-21-2026,04-21-2026 23:19:35,0,0,eGFP3,WHEEL,
18552,11:19 PM,04-21-2026,04-21-2026 23:19:37,0,0,eGFP3,WHEEL,
18553,11:19 PM,04-21-2026,04-21-2026 23:19:38,0,0,eGFP3,WHEEL,
18554,11:19 PM,04-21-2026,04-21-2026 23:19:39,0,0,eGFP3,WHEEL,
18555,11:19 PM,04-21-2026,04-21-2026 23:19:39,0,0,eGFP3,WHEEL,
18556,11:19 PM,04-21-2026,04-21-2026 23:19:40,0,0,eGFP3,WHEEL,
18557,11:19 PM,04-21-2026,04-21-2026 23:19:41,0,0,eGFP3,WHEEL,
18558,11:19 PM,04-21-2026,04-21-2026 23:19:42,0,0,eGFP3,WHEEL,
18559,11:19 PM,04-21-2026,04-21-2026 23:19:43,0,0,eGFP3,WHEEL,
18560,11:19 PM,04-21-2026,04-21-2026 23:19:44,0,0,eGFP3,WHEEL,
18561,11:19 PM,04-21-2026,04-21-2026 23:19:45,0,0,eGFP3,WHEEL,
18562,11:19 PM,04-21-2026,04-21-2026 23:19:46,0,0,eGFP3,WHEEL,
18563,11:19 PM,04-21-2026,04-21-2026 23:19:47,0,0,eGFP3,WHEEL,
18564,11:19 PM,04-21-2026,04-21-2026 23:19:48,0,0,eGFP3,WHEEL,
18565,11:19 PM,04-21-2026,04-21-2026 23:19:49,0,0,eGFP3,WHEEL,
18566,11:19 PM,04-21-2026,04-21-2026 23:19:49,0,0,eGFP3,WHEEL,
18567,11:19 PM,04-21-2026,04-21-2026 23:19:51,0,0,eGFP3,WHEEL,
18568,11:19 PM,04-21-2026,04-21-2026 23:19:54,0,0,eGFP3,WHEEL,
18569,11:19 PM,04-21-2026,04-21-2026 23:19:55,0,0,eGFP3,WHEEL,
18570,11:19 PM,04-21-2026,04-21-2026 23:19:56,0,0,eGFP3,WHEEL,
18571,11:19 PM,04-21-2026,04-21-2026 23:19:57,0,0,eGFP3,WHEEL,
18572,11:19 PM,04-21-2026,04-21-2026 23:19:58,0,0,eGFP3,WHEEL,
18573,11:19 PM,04-21-2026,04-21-2026 23:19:59,0,0,eGFP3,WHEEL,
18574,11:20 PM,04-21-2026,04-21-2026 23:20:01,0,0,eGFP3,WHEEL,
18575,11:20 PM,04-21-2026,04-21-2026 23:20:02,0,0,eGFP3,WHEEL,
18576,11:20 PM,04-21-2026,04-21-2026 23:20:04,0,0,eGFP3,WHEEL,
18577,11:20 PM,04-21-2026,04-21-2026 23:20:05,0,0,eGFP3,WHEEL,
18578,11:20 PM,04-21-2026,04-21-2026 23:20:05,0,0,eGFP3,WHEEL,
18579,11:20 PM,04-21-2026,04-21-2026 23:20:06,0,0,eGFP3,WHEEL,
18580,11:20 PM,04-21-2026,04-21-2026 23:20:07,0,0,eGFP3,WHEEL,
18581,11:20 PM,04-21-2026,04-21-2026 23:20:08,0,0,eGFP3,WHEEL,
18582,11:20 PM,04-21-2026,04-21-2026 23:20:08,0,0,eGFP3,WHEEL,
18583,11:20 PM,04-21-2026,04-21-2026 23:20:09,0,0,eGFP3,WHEEL,
18584,11:20 PM,04-21-2026,04-21-2026 23:20:10,0,0,eGFP3,WHEEL,
18585,11:20 PM,04-21-2026,04-21-2026 23:20:11,0,0,eGFP3,WHEEL,
18586,11:20 PM,04-21-2026,04-21-2026 23:20:12,0,0,eGFP3,WHEEL,
18587,11:20 PM,04-21-2026,04-21-2026 23:20:13,0,0,eGFP3,WHEEL,
18588,11:20 PM,04-21-2026,04-21-2026 23:20:14,0,0,eGFP3,WHEEL,
18589,11:20 PM,04-21-2026,04-21-2026 23:20:16,0,0,eGFP3,WHEEL,
18590,11:20 PM,04-21-2026,04-21-2026 23:20:17,0,0,eGFP3,WHEEL,
18591,11:20 PM,04-21-2026,04-21-2026 23:20:17,0,0,eGFP3,WHEEL,
18592,11:20 PM,04-21-2026,04-21-2026 23:20:18,0,0,eGFP3,WHEEL,
18593,11:20 PM,04-21-2026,04-21-2026 23:20:19,0,0,eGFP3,WHEEL,
18594,11:20 PM,04-21-2026,04-21-2026 23:20:21,0,0,eGFP3,WHEEL,
18595,11:20 PM,04-21-2026,04-21-2026 23:20:27,0,0,eGFP3,WHEEL,
18596,11:20 PM,04-21-2026,04-21-2026 23:20:28,0,0,eGFP3,WHEEL,
